11.68738467	2.039293722
15.79411285	1.773489189
10.40383758	1.121783862
15.83243736	1.849346084
13.48274517	1.509523541
15.47936135	1.256605964
16.67923439	1.113725114
9.463618883	1.349972169
17.52611399	1.186604967
17.68254029	1.22052856
12.530473	1.1522568
15.61306233	1.455164192
11.59982023	2.140774916
9.469620771	1.477226517
16.03115465	1.577260769
9.366766863	1.635939907
17.93783028	1.55693256
9.851757656	1.614845184
16.66168996	1.164950914
13.28495779	1.636362357
16.09509576	1.136215965
9.078344825	2.540163324
10.83151767	1.149831323
8.346818762	1.765863149
16.15041169	1.370062859
10.2217073	1.748069095
16.6525851	1.33320245
9.102413574	2.286496317
10.77336059	2.239461
14.46000687	1.484790604
17.91216124	1.320882727
10.15093098	1.588544097
16.8293216	1.404320366
15.27655938	1.164875435
9.075426519	2.160326545
15.67292391	1.412821979
17.97539585	1.597005347
17.63806803	1.652121867
11.84759067	2.246004722
13.17089614	1.698736804
12.75673612	1.221293187
17.18945943	1.598767562
16.91737034	1.266797769
9.224730854	1.934921047
11.26601902	2.323929647
12.70692476	1.339801982
9.01145269	2.055008932
16.81461225	1.670081519
13.57064105	1.514144089
8.04641766	1.367438035
12.92913237	1.548547451
8.850871322	1.892952301
13.53789575	1.895702882
11.60777974	1.586184632
11.43172236	1.863437147
10.3799486	1.966925907
10.01110777	1.409255926
10.01516877	1.189123855
9.555022861	1.64916257
9.169594444	1.360902925
17.79203059	1.356971593
11.02257552	1.869314536
16.41728507	1.639683269
11.05428171	2.100940939
14.62191366	1.313155985
16.22960118	1.784706455
17.89635602	1.696569884
13.73802172	1.969195485
11.1989528	1.592196997
15.34924874	1.563428389
9.99311638	1.996007244
10.71744644	2.337426757
11.10142137	1.309247587
15.70683935	1.409951625
14.33360582	1.575196228
11.823847	1.668453532
12.57481906	1.48471752
11.674751	1.342353684
10.61974898	1.835250029
15.4703861	1.188212823
12.38451764	1.42463936
12.5292989	1.249061198
15.47369237	1.373240206
12.82171181	1.601162941
17.67960713	1.44522425
15.03846531	1.582190894
14.23601842	1.7749106
12.18094927	1.7296854
10.69548109	2.296583842
17.00249868	1.793560636
12.3037273	1.717441667
14.61975502	1.767301582
11.94819477	1.470923997
10.78037125	1.349399774
17.85360399	1.487622608
10.28544768	1.275392813
8.63391702	2.461653958
10.63729828	1.678210165
16.77251951	1.524906199
16.93185415	1.418664372
12.91025429	1.489952495
15.52292756	1.950959322
16.74706858	1.462769259
12.45447773	1.239826324
12.58892253	1.697252135
11.25598248	2.086119233
17.20047977	1.65812363
16.89700621	1.117326449
14.83870061	1.918679259
13.63107735	1.140328693
12.90203609	1.109018713
14.65928527	1.174031667
12.86402636	1.237529797
16.99765831	1.746043646
11.3756042	1.259627074
13.39701544	1.811857739
9.392698951	1.111184912
10.05812821	1.487195217
12.04388362	1.221301111
13.15262619	1.750907271
17.81715723	1.469307174
10.1886265	2.392440399
13.53084733	1.588778615
8.628395882	1.404422792
9.819256857	1.255099123
9.864992127	2.177930843
17.21464921	1.123161678
12.87496979	1.622893086
16.59430328	1.603641021
10.20639955	2.25292664
8.654358016	1.638664447
10.446283	2.347155282
10.73383644	1.32520359
9.873482504	2.318787496
9.226062572	2.252040668
10.90498879	2.09719767
15.4804311	1.562877305
8.239328192	1.982600222
11.51503439	2.20221222
13.89416223	1.130712064
16.42663605	1.326385995
16.32413524	1.710672949
9.97095941	2.283823151
12.52443014	1.359178143
13.89060172	1.145230984
14.26142587	1.719376301
14.98106556	1.267511141
10.95138951	2.300115856
15.92313387	1.718586072
13.60700761	1.866524214
13.97621617	1.569996327
13.6148973	1.693119648
10.17734529	1.247095408
12.72412055	1.979945366
11.85526314	1.689571977
14.67622849	1.313936566
12.43773443	1.737567885
17.02252326	1.402734747
9.912314953	1.142638802
14.02721377	1.460343173
11.55323606	1.316420251
13.68195152	1.799436594
9.449301401	1.326939609
15.17551854	1.299380139
14.12732742	1.113586444
16.54974993	1.768248662
13.08852485	1.87830361
11.0538577	2.282998153
10.43453406	1.133848416
13.15631524	1.154737282
17.25257286	1.245892761
13.26002759	1.823274509
15.72604431	1.812454762
8.449094024	1.846461115
10.71931929	2.339418832
16.29306183	1.652076723
10.4610466	1.972071786
16.7428385	1.650459056
16.6927002	1.26224532
17.54342918	1.223696715
11.89693879	1.186349679
16.71080339	1.293854084
10.85161791	1.544996271
12.53675707	2.126688268
13.42619392	1.124305961
10.12906647	2.1329967
15.30317172	1.891573756
11.92343957	2.167698594
8.877172394	1.883150152
17.18438766	1.269875304
15.41633977	1.660869632
9.359546836	2.262592108
9.564189946	1.741056444
10.87295726	1.88741039
11.26068268	2.000055392
14.80792268	1.793849205
10.79399322	1.280389954
14.73313695	1.417064085
15.48255636	1.648617261
10.00355414	1.442507914
9.682966865	2.247239306
17.32262446	1.170236685
13.75687272	1.852971657
11.64431128	1.655678603
16.69091567	1.797448741
16.27859173	1.63949117
17.94222781	1.833629413
8.043890804	1.432804101
13.9052944	1.325108037
9.335402954	1.270220319
16.65944432	1.198439395
8.901624194	1.118989172
12.29486444	1.528220167
14.35184746	1.542234697
8.747792291	1.25122227
14.37861406	1.707648327
12.76794026	2.026214392
13.16643454	1.944375534
11.54918352	2.243723099
12.68769685	1.433675188
9.530556113	2.305344264
11.02261421	1.469619959
15.03957361	1.399396192
12.29155817	1.56803557
14.07241424	1.117931914
8.108122528	1.868706978
13.22514208	2.102467565
11.78284229	1.93666838
12.35648321	1.26588887
10.48575931	1.957484894
8.982647481	2.555958305
16.76805142	1.500640659
16.51940623	1.150092648
12.29546411	2.203595273
8.734093499	2.086500571
12.26528832	1.758773739
14.54934883	1.337494849
17.84285258	1.168980082
8.648094671	1.672511483
16.08501007	1.318476082
13.52094847	1.388785929
16.31970358	1.471291064
12.78549027	1.993653126
17.7893508	1.282015586
10.50928932	1.881282265
16.73752681	1.850910437
14.04615802	2.061471284
10.590995	1.484862703
9.678622339	1.195752824
10.69078934	1.152291375
17.00781892	1.229789593
10.56552067	1.898735061
11.41856063	2.021010233
12.58470113	2.093338314
12.09566471	1.303345177
14.0289698	1.466100983
12.90354148	1.673318844
16.62525399	1.713054025
17.13156903	1.230428029
17.87541663	1.173494613
10.41799962	1.578530792
14.88597061	1.357185016
15.54813876	1.176822097
13.84264376	1.722455068
12.20016658	2.049975115
15.21433343	1.885833539
14.42447329	1.913415906
17.95658793	1.327444923
13.33635062	2.064204187
9.305511617	2.051423303
8.180834366	1.566235794
9.558411281	1.80941227
9.126236291	2.659715518
16.00305636	1.683477209
14.73151569	1.649840448
12.83350067	1.565851671
10.51427754	1.806961619
14.46580804	1.534107601
15.76135052	1.703576118
16.54460936	1.756717948
16.93094467	1.220045723
14.94314495	1.59649066
13.66104266	1.168244229
11.25912493	1.538960076
17.36190064	1.295358197
15.39942451	1.586183516
8.929610378	2.301173369
12.55728396	2.15744084
13.64083476	1.560299593
14.50520198	1.553703539
17.81910472	1.257536986
13.18071116	1.499104233
16.96885758	1.431069006
9.167985537	1.380320314
15.79377744	1.100984239
13.43966797	1.797806341
